AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,"85,870",0.3,,,,,32.64,"67,880",0.3,20.05,23.46,29.71,39.44,50.59,"41,700","48,800","61,800","82,040","105,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1093,Social and Human Service Assistants,detailed,"409,310",0.9,,,,,21.27,"44,240",0.4,14.77,17.20,19.91,23.69,29.72,"30,720","35,770","41,410","49,280","61,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1094,Community Health Workers,detailed,"58,550",1.8,,,,,25.30,"52,610",0.6,17.10,19.47,23.17,29.20,36.53,"35,560","40,490","48,200","60,740","75,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-1099,"Community and Social Service Specialists, All Other",detailed,"95,310",2.2,,,,,25.97,"54,020",0.6,16.36,19.22,23.89,30.03,38.14,"34,030","39,980","49,690","62,460","79,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2000,Religious Workers,minor,"91,770",1.6,,,,,29.23,"60,800",1.1,15.26,19.02,26.05,34.32,46.27,"31,740","39,550","54,180","71,390","96,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2010,Clergy,broad,"56,640",2.2,,,,,30.64,"63,720",1.2,17.02,21.89,28.33,35.87,46.44,"35,400","45,540","58,920","74,620","96,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2011,Clergy,detailed,"56,640",2.2,,,,,30.64,"63,720",1.2,17.02,21.89,28.33,35.87,46.44,"35,400","45,540","58,920","74,620","96,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2020,"Directors, Religious Activities and Education",broad,"23,270",4.1,,,,,29.68,"61,740",2.2,15.40,18.82,24.11,33.94,50.21,"32,030","39,150","50,140","70,600","104,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2021,"Directors, Religious Activities and Education",detailed,"23,270",4.1,,,,,29.68,"61,740",2.2,15.40,18.82,24.11,33.94,50.21,"32,030","39,150","50,140","70,600","104,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2090,Miscellaneous Religious Workers,broad,"11,870",5.3,,,,,21.66,"45,050",1.9,13.72,15.00,18.25,24.17,35.25,"28,530","31,200","37,960","50,280","73,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,21-2099,"Religious Workers, All Other",detailed,"11,870",5.3,,,,,21.66,"45,050",1.9,13.72,15.00,18.25,24.17,35.25,"28,530","31,200","37,960","50,280","73,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-0000,Legal Occupations,major,"1,240,630",0.4,,,,,64.34,"133,820",1.6,22.61,29.90,47.70,81.38,#,"47,030","62,190","99,220","169,280",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1000,"Lawyers, Judges, and Related Workers",minor,"792,220",0.7,,,,,82.44,"171,480",1.6,31.14,45.64,67.46,102.47,#,"64,770","94,920","140,320","213,140",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1010,Lawyers and Judicial Law Clerks,broad,"746,020",0.7,,,,,83.79,"174,280",1.6,31.91,46.24,68.48,103.85,#,"66,380","96,180","142,440","216,010",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1011,Lawyers,detailed,"731,340",0.7,,,,,84.84,"176,470",1.6,33.54,47.13,70.08,104.50,#,"69,760","98,030","145,760","217,360",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1012,Judicial Law Clerks,detailed,"14,680",1.5,,,,,31.19,"64,880",0.5,19.72,22.16,27.64,34.25,49.43,"41,020","46,090","57,490","71,240","102,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1020,"Judges, Magistrates, and Other Judicial Workers",broad,"46,200",1.3,,,,,60.71,"126,270",1.7,22.21,33.89,57.76,82.28,99.90,"46,190","70,490","120,140","171,140","207,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,"14,670",0.3,,,,,57.67,"119,940",0.3,25.55,36.41,53.41,77.09,93.75,"53,140","75,730","111,090","160,350","195,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,"7,060",10.0,,,,,45.85,"95,370",14.6,17.29,24.62,34.39,51.47,73.43,"35,960","51,200","71,540","107,060","152,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,"24,470",1.1,,,,,66.83,"139,000",0.8,22.09,40.53,71.59,87.60,101.39,"45,950","84,300","148,910","182,200","210,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2000,Legal Support Workers,minor,"448,410",1.2,,,,,32.35,"67,290",1.2,18.77,23.02,29.18,37.53,48.78,"39,050","47,880","60,690","78,060","101,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2010,Paralegals and Legal Assistants,broad,"354,890",1.6,,,,,31.95,"66,460",1.4,19.09,23.16,29.31,37.31,47.51,"39,710","48,180","60,970","77,600","98,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2011,Paralegals and Legal Assistants,detailed,"354,890",1.6,,,,,31.95,"66,460",1.4,19.09,23.16,29.31,37.31,47.51,"39,710","48,180","60,970","77,600","98,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2090,Miscellaneous Legal Support Workers,broad,"93,520",1.6,,,,,33.87,"70,440",1.1,18.02,22.12,28.55,38.76,61.26,"37,480","46,020","59,380","80,620","127,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,"49,760",2.5,,,,,28.58,"59,440",1.6,17.50,21.04,25.74,33.78,43.26,"36,400","43,760","53,550","70,260","89,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,23-2099,"Legal Support Workers, All Other",detailed,"43,760",1.8,,,,,39.89,"82,960",1.4,19.18,24.03,32.55,51.14,74.65,"39,890","49,980","67,700","106,360","155,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-0000,Educational Instruction and Library Occupations,major,"8,744,560",0.2,,,,,31.92,"66,400",0.4,14.74,19.25,28.82,38.44,51.02,"30,670","40,050","59,940","79,960","106,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1000,Postsecondary Teachers,minor,"1,394,110",0.2,,,,,*,"101,750",0.5,*,*,*,*,*,"48,210","62,350","82,270","124,960","177,180",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1010,"Business Teachers, Postsecondary",broad,"82,980",0.5,,,,,*,"113,240",0.7,*,*,*,*,*,"48,580","64,670","97,130","140,070","211,230",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1011,"Business Teachers, Postsecondary",detailed,"82,980",0.5,,,,,*,"113,240",0.7,*,*,*,*,*,"48,580","64,670","97,130","140,070","211,230",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1020,"Math and Computer Science Teachers, Postsecondary",broad,"84,380",0.4,,,,,*,"100,060",0.5,*,*,*,*,*,"49,150","63,540","83,300","127,510","171,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1021,"Computer Science Teachers, Postsecondary",detailed,"36,150",0.7,,,,,*,"106,380",0.6,*,*,*,*,*,"49,770","65,660","96,430","133,800","175,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,"48,230",0.3,,,,,*,"95,320",0.5,*,*,*,*,*,"48,740","62,280","81,020","108,840","165,880",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1030,"Engineering and Architecture Teachers, Postsecondary",broad,"46,710",0.4,,,,,*,"119,600",0.4,*,*,*,*,*,"60,380","81,570","106,860","138,550","183,960",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1031,"Architecture Teachers, Postsecondary",detailed,"8,350",0.4,,,,,*,"114,900",0.5,*,*,*,*,*,"60,610","80,010","105,770","133,570","174,390",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1032,"Engineering Teachers, Postsecondary",detailed,"38,370",0.5,,,,,*,"120,630",0.5,*,*,*,*,*,"60,250","81,960","106,910","139,300","200,030",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1040,"Life Sciences Teachers, Postsecondary",broad,"60,860",0.5,,,,,*,"101,440",0.6,*,*,*,*,*,"51,330","64,990","84,260","126,560","169,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,"7,550",2.5,,,,,*,"95,610",0.7,*,*,*,*,*,"49,240","64,120","85,260","110,310","149,660",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1042,"Biological Science Teachers, Postsecondary",detailed,"52,050",0.5,,,,,*,"102,270",0.6,*,*,*,*,*,"51,670","64,990","83,920","126,760","171,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,"1,260",3.1,,,,,*,"102,230",1.0,*,*,*,*,*,"58,120","81,040","101,650","118,460","141,800",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1050,"Physical Sciences Teachers, Postsecondary",broad,"53,130",0.3,,,,,*,"105,600",0.5,*,*,*,*,*,"52,900","65,940","94,060","130,190","174,330",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,"11,770",0.7,,,,,*,"111,930",0.4,*,*,*,*,*,"52,430","65,900","100,690","135,790","195,940",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1052,"Chemistry Teachers, Postsecondary",detailed,"20,210",0.4,,,,,*,"102,630",0.5,*,*,*,*,*,"52,590","65,580","85,810","125,370","171,750",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1053,"Environmental Science Teachers, Postsecondary",detailed,"7,120",2.0,,,,,*,"100,910",0.6,*,*,*,*,*,"51,280","66,060","88,410","126,160","166,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1054,"Physics Teachers, Postsecondary",detailed,"14,030",0.5,,,,,*,"106,950",0.6,*,*,*,*,*,"55,150","66,780","98,020","131,140","171,820",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1060,"Social Sciences Teachers, Postsecondary",broad,"119,750",0.4,,,,,*,"100,790",0.5,*,*,*,*,*,"50,140","64,290","84,600","122,830","171,510",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,"5,030",1.3,,,,,*,"103,640",0.6,*,*,*,*,*,"51,980","67,770","93,650","126,060","172,180",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,"11,570",1.1,,,,,*,"100,390",0.5,*,*,*,*,*,"51,590","65,390","86,030","111,650","169,680",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1063,"Economics Teachers, Postsecondary",detailed,"12,210",1.4,,,,,*,"133,650",0.7,*,*,*,*,*,"58,060","82,110","115,300","168,240","221,170",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1064,"Geography Teachers, Postsecondary",detailed,"3,480",1.1,,,,,*,"97,660",1.6,*,*,*,*,*,"50,870","66,610","85,600","109,120","155,010",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1065,"Political Science Teachers, Postsecondary",detailed,"17,090",0.6,,,,,*,"104,910",0.4,*,*,*,*,*,"51,610","66,330","93,810","127,940","172,910",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1066,"Psychology Teachers, Postsecondary",detailed,"40,610",1.2,,,,,*,"93,990",0.5,*,*,*,*,*,"49,790","62,980","82,140","106,610","151,890",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1067,"Sociology Teachers, Postsecondary",detailed,"12,870",1.6,,,,,*,"97,580",0.5,*,*,*,*,*,"49,900","64,320","82,670","109,450","169,920",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,"16,900",0.8,,,,,*,"91,710",0.5,*,*,*,*,*,"43,890","59,310","77,750","106,540","170,180",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1070,"Health Teachers, Postsecondary",broad,"298,060",0.3,,,,,*,"122,760",0.6,*,*,*,*,*,"51,150","66,570","100,950","143,730","225,010",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1071,"Health Specialties Teachers, Postsecondary",detailed,"225,360",0.3,,,,,*,"134,440",0.6,*,*,*,*,*,"52,300","69,140","105,650","172,990",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,"72,700",0.7,,,,,*,"86,530",0.5,*,*,*,*,*,"49,120","63,050","80,780","103,370","130,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1080,"Education and Library Science Teachers, Postsecondary",broad,"65,090",0.9,,,,,*,"81,230",0.5,*,*,*,*,*,"40,100","54,460","74,550","98,590","130,150",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1081,"Education Teachers, Postsecondary",detailed,"60,860",0.8,,,,,*,"80,750",0.5,*,*,*,*,*,"39,670","52,740","73,240","98,130","130,000",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1082,"Library Science Teachers, Postsecondary",detailed,"4,220",1.8,,,,,*,"88,190",0.7,*,*,*,*,*,"53,660","64,430","80,310","101,750","131,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1110,"Law, Criminal Justice, and Social Work Teachers, Postsecondary",broad,"39,700",0.7,,,,,*,"104,340",0.5,*,*,*,*,*,"47,780","61,190","81,770","130,530","199,890",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,"13,390",1.1,,,,,*,"83,470",0.7,*,*,*,*,*,"46,320","56,020","69,030","102,110","134,580",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1112,"Law Teachers, Postsecondary",detailed,"14,570",1.6,,,,,*,"142,440",0.7,*,*,*,*,*,"51,810","77,860","127,360","179,700",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1113,"Social Work Teachers, Postsecondary",detailed,"11,730",1.1,,,,,*,"80,840",1.0,*,*,*,*,*,"46,790","53,640","75,020","96,670","127,760",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1120,"Arts, Communications, History, and Humanities Teachers, Postsecondary",broad,"249,370",0.4,,,,,*,"93,950",0.5,*,*,*,*,*,"47,990","61,570","79,960","106,020","163,400",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,"101,500",0.7,,,,,*,"100,840",0.6,*,*,*,*,*,"47,570","61,970","80,360","110,120","178,670",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1122,"Communications Teachers, Postsecondary",detailed,"28,520",0.7,,,,,*,"90,950",0.6,*,*,*,*,*,"48,060","61,410","79,910","104,810","160,060",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,"57,600",0.3,,,,,*,"87,090",0.4,*,*,*,*,*,"48,090","60,050","78,130","102,980","137,100",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,"20,820",0.7,,,,,*,"88,490",0.5,*,*,*,*,*,"48,230","61,530","78,760","103,340","136,260",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1125,"History Teachers, Postsecondary",detailed,"20,610",0.9,,,,,*,"93,120",0.5,*,*,*,*,*,"48,760","63,650","82,140","106,840","141,840",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,"20,320",1.1,,,,,*,"89,680",0.6,*,*,*,*,*,"48,450","61,830","79,930","103,340","137,310",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1190,Miscellaneous Postsecondary Teachers,broad,"294,080",0.7,,,,,*,"85,400",0.4,*,*,*,*,*,"40,800","52,000","71,800","101,320","146,070",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,"2,660",0.9,,,,,*,"89,630",0.9,*,*,*,*,*,"48,410","59,170","78,410","105,280","146,020",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,"13,270",1.3,,,,,*,"87,340",0.6,*,*,*,*,*,"44,400","58,540","75,770","101,780","148,610",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,"111,180",1.4,,,,,32.84,"68,300",0.8,18.81,23.51,29.84,38.56,50.58,"39,120","48,890","62,060","80,200","105,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-1199,"Postsecondary Teachers, All Other",detailed,"166,980",0.8,,,,,*,"96,570",0.5,*,*,*,*,*,"45,930","59,260","79,870","120,620","177,050",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2000,"Preschool, Elementary, Middle, Secondary, and Special Education Teachers",minor,"4,261,430",0.3,,,,,*,"68,890",0.4,*,*,*,*,*,"39,630","50,110","63,280","81,010","103,800",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2010,Preschool and Kindergarten Teachers,broad,"548,820",0.9,,,,,22.65,"47,110",0.6,13.86,16.15,18.91,26.96,35.72,"28,830","33,590","39,330","56,080","74,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2011,"Preschool Teachers, Except Special Education",detailed,"430,240",1.1,,,,,19.91,"41,410",0.7,13.56,14.81,17.85,22.36,29.28,"28,200","30,810","37,130","46,500","60,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2012,"Kindergarten Teachers, Except Special Education",detailed,"118,580",1.2,,,,,*,"67,790",0.6,*,*,*,*,*,"45,650","50,970","62,690","78,950","100,390",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2020,Elementary and Middle School Teachers,broad,"2,048,970",0.5,,,,,*,"70,950",0.5,*,*,*,*,*,"47,130","51,490","63,870","81,670","104,420",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,410,070",0.6,,,,,*,"70,740",0.5,*,*,*,*,*,"46,960","51,260","63,680","81,480","104,440",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,"626,690",1.5,,,,,*,"71,460",0.7,*,*,*,*,*,"47,490","52,040","64,290","82,120","104,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2023,"Career/Technical Education Teachers, Middle School",detailed,"12,210",3.3,,,,,*,"69,020",1.2,*,*,*,*,*,"47,360","54,620","63,860","78,680","99,080",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2030,Secondary School Teachers,broad,"1,135,230",0.8,,,,,*,"73,570",0.5,*,*,*,*,*,"48,140","54,980","65,210","83,130","105,860",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"1,045,170",0.8,,,,,*,"73,800",0.5,*,*,*,*,*,"48,040","54,290","65,220","83,340","106,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,"90,070",1.6,,,,,*,"70,810",0.5,*,*,*,*,*,"49,420","57,530","65,130","81,000","100,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2050,Special Education Teachers,broad,"528,400",0.6,,,,,*,"73,520",0.5,*,*,*,*,*,"47,520","55,340","65,910","83,600","106,290",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2051,"Special Education Teachers, Preschool",detailed,"24,850",4.7,,,,,*,"76,420",2.6,*,*,*,*,*,"41,250","51,240","65,270","89,440","135,170",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,"212,850",1.1,,,,,*,"71,770",0.5,*,*,*,*,*,"47,710","54,360","64,910","81,990","103,430",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2057,"Special Education Teachers, Middle School",detailed,"88,850",2.2,,,,,*,"73,630",0.9,*,*,*,*,*,"48,140","57,600","66,600","84,040","105,320",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2058,"Special Education Teachers, Secondary School",detailed,"158,150",1.2,,,,,*,"74,670",0.6,*,*,*,*,*,"47,950","56,820","66,620","84,400","107,230",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-2059,"Special Education Teachers, All Other",detailed,"43,700",3.3,,,,,*,"76,000",1.5,*,*,*,*,*,"43,530","53,780","67,190","91,050","114,360",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3000,Other Teachers and Instructors,minor,"1,034,120",0.7,,,,,24.35,"50,650",0.6,13.00,15.57,20.05,28.74,39.11,"27,040","32,390","41,700","59,780","81,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3010,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",broad,"36,890",1.6,,,,,31.46,"65,430",0.6,19.09,23.35,29.11,37.61,47.11,"39,710","48,580","60,560","78,230","97,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,"36,890",1.6,,,,,31.46,"65,430",0.6,19.09,23.35,29.11,37.61,47.11,"39,710","48,580","60,560","78,230","97,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3020,Self-Enrichment Teachers,broad,"272,110",1.1,,,,,25.43,"52,890",1.2,13.75,16.74,21.79,29.91,41.34,"28,600","34,820","45,330","62,220","85,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3021,Self-Enrichment Teachers,detailed,"272,110",1.1,,,,,25.43,"52,890",1.2,13.75,16.74,21.79,29.91,41.34,"28,600","34,820","45,330","62,220","85,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3030,"Substitute Teachers, Short-Term",broad,"444,530",1.2,,,,,20.95,"43,570",1.3,11.74,14.36,17.97,23.36,30.36,"24,420","29,880","37,380","48,590","63,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3031,"Substitute Teachers, Short-Term",detailed,"444,530",1.2,,,,,20.95,"43,570",1.3,11.74,14.36,17.97,23.36,30.36,"24,420","29,880","37,380","48,590","63,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3040,Tutors,broad,"162,300",1.6,,,,,23.36,"48,580",1.0,13.32,15.77,19.03,26.74,38.67,"27,710","32,800","39,580","55,620","80,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3041,Tutors,detailed,"162,300",1.6,,,,,23.36,"48,580",1.0,13.32,15.77,19.03,26.74,38.67,"27,710","32,800","39,580","55,620","80,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3090,Miscellaneous Teachers and Instructors,broad,"118,290",2.3,,,,,*,"70,340",0.8,*,*,*,*,*,"32,740","46,600","64,390","84,380","108,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-3099,"Teachers and Instructors, All Other",detailed,"118,290",2.3,,,,,*,"70,340",0.8,*,*,*,*,*,"32,740","46,600","64,390","84,380","108,380",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4000,"Librarians, Curators, and Archivists",minor,"242,750",0.7,,,,,28.69,"59,680",0.5,14.97,19.10,26.66,35.58,45.18,"31,130","39,730","55,460","74,000","93,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4010,"Archivists, Curators, and Museum Technicians",broad,"32,330",1.2,,,,,30.51,"63,460",1.3,16.50,21.03,27.46,36.76,48.32,"34,310","43,730","57,120","76,460","100,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4011,Archivists,detailed,"7,150",2.7,,,,,31.59,"65,700",1.0,18.14,22.33,28.80,38.07,49.52,"37,720","46,450","59,910","79,190","103,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4012,Curators,detailed,"12,510",1.6,,,,,34.07,"70,870",2.5,18.27,23.12,29.69,39.40,51.86,"38,000","48,080","61,750","81,950","107,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4013,Museum Technicians and Conservators,detailed,"12,670",2.1,,,,,26.39,"54,890",1.0,14.77,18.07,23.40,31.26,40.58,"30,730","37,580","48,670","65,020","84,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4020,Librarians and Media Collections Specialists,broad,"133,760",0.7,,,,,32.97,"68,570",0.5,18.60,24.49,30.95,38.94,49.03,"38,690","50,930","64,370","80,980","101,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4022,Librarians and Media Collections Specialists,detailed,"133,760",0.7,,,,,32.97,"68,570",0.5,18.60,24.49,30.95,38.94,49.03,"38,690","50,930","64,370","80,980","101,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4030,Library Technicians,broad,"76,670",1.5,,,,,20.46,"42,570",0.5,13.00,15.50,18.90,23.97,29.62,"27,040","32,240","39,310","49,860","61,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-4031,Library Technicians,detailed,"76,670",1.5,,,,,20.46,"42,570",0.5,13.00,15.50,18.90,23.97,29.62,"27,040","32,240","39,310","49,860","61,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9000,Other Educational Instruction and Library Occupations,minor,"1,812,160",0.4,,,,,*,"43,220",0.4,*,*,*,*,*,"24,960","30,320","37,330","48,550","67,370",TRUE,
